order_id,seller_id,rider_id,cluster_id,scheduled_time,delivered_time,pickup_latitude,pickup_longitude,delivered_latitude,delivered_longitude
1894379,343,972,41,4/5/2016 7:09,NULL,12.959203,77.653895,12.94758,77.65995
1894418,2510,3051,96,4/5/2016 7:11,4/5/2016 7:37,12.8904418,77.5980522,12.8928,77.5989
1894421,693,990,42,4/5/2016 7:09,4/5/2016 8:01,12.9126074,77.6504847,12.9,77.62
1894423,1379,1986,52,4/5/2016 7:11,4/5/2016 7:45,12.9215955,77.6203654,12.93317,77.62794
1894424,1976,777,39,4/5/2016 7:11,NULL,12.969047,77.6357346,12.96887,77.64431
1894429,2431,1382,39,4/5/2016 7:09,4/5/2016 8:00,12.9811407,77.638228,12.97162,77.62784
1894432,2313,3424,56,4/5/2016 7:12,NULL,12.9062901,77.5930025,12.913218,77.597802
1894489,1974,789,38,4/5/2016 7:16,4/5/2016 7:31,12.9344621,77.625095,12.94188,77.62641
1894516,1972,2363,41,4/5/2016 7:17,4/5/2016 7:33,12.9592262,77.6563067,12.96607,77.66974
1894522,2213,2818,56,4/5/2016 7:20,4/5/2016 8:06,12.90595198,77.58556858,12.9236,77.5782
1894533,2213,2765,56,4/5/2016 7:18,4/5/2016 7:25,12.90595198,77.58556858,12.90162,77.582
1894536,2431,1382,39,4/5/2016 7:18,4/5/2016 8:00,12.9811407,77.638228,12.9591,77.6579
1894565,2606,3349,41,4/5/2016 7:21,4/5/2016 8:13,12.9590032,77.6591177,12.96099,77.63873
1894570,2606,3349,41,4/5/2016 7:23,NULL,12.9590032,77.6591177,12.96099,77.63873
1894577,343,973,41,4/5/2016 7:22,4/5/2016 7:53,12.959203,77.653895,12.94758,77.65995
1894592,2326,1050,52,4/5/2016 7:24,4/5/2016 8:12,12.9179907,77.6128723,12.9151,77.6128
1894674,2431,772,39,4/5/2016 7:30,4/5/2016 8:30,12.9811407,77.638228,12.96099,77.63873
1894677,1718,962,42,4/5/2016 7:30,NULL,12.9081357,77.647608,12.8963,77.6357
1894682,693,3319,42,4/5/2016 7:33,4/5/2016 8:14,12.9126074,77.6504847,12.9,77.62
1894690,311,2160,41,4/5/2016 7:32,4/5/2016 8:10,12.955793,77.64151,12.96402,77.63894
1894706,1379,1986,52,4/5/2016 7:36,4/5/2016 8:10,12.9215955,77.6203654,12.9161,77.6
1894713,1379,1711,52,4/5/2016 7:37,NULL,12.9215955,77.6203654,12.92776,77.62641
1894719,2509,3052,96,4/5/2016 7:37,4/5/2016 7:54,12.89461766,77.60951649,12.89096,77.60993
1894725,310,2583,39,4/5/2016 7:35,4/5/2016 10:12,12.976993,77.6407623,12.99042,77.68417
1894729,2332,789,38,4/5/2016 7:38,4/5/2016 7:45,12.93371362,77.61888027,12.93317,77.62794
1894742,2093,2480,42,4/5/2016 7:39,4/5/2016 8:26,12.9083403,77.6514987,12.9589602,77.5846652
1894754,310,1385,39,4/5/2016 7:37,4/5/2016 8:27,12.976993,77.6407623,12.98147,77.61921
1894809,1972,1030,41,4/5/2016 7:40,4/5/2016 8:04,12.9592262,77.6563067,12.9538312,77.6583346
1894824,311,2160,41,4/5/2016 7:41,4/5/2016 8:10,12.955793,77.64151,12.96099,77.63873
1894834,2510,3051,96,4/5/2016 7:42,NULL,12.8904418,77.5980522,12.89735,77.61065
1894839,693,958,42,4/5/2016 7:45,NULL,12.9126074,77.6504847,12.91,77.64
1894841,2213,2765,56,4/5/2016 7:43,NULL,12.90595198,77.58556858,12.91264,77.57627
1894846,2287,2992,91,4/5/2016 7:43,4/5/2016 9:51,12.9658318,77.7166191,12.95756,77.71802
1894878,693,2243,42,4/5/2016 7:44,4/5/2016 8:16,12.9126074,77.6504847,12.91,77.64
1894882,310,788,39,4/5/2016 7:47,4/5/2016 8:07,12.976993,77.6407623,12.97189,77.64115
1894891,2333,777,39,4/5/2016 7:47,NULL,12.9782741,77.6385595,12.98513,77.64345
1894927,2092,958,42,4/5/2016 7:49,4/5/2016 8:08,12.9113679,77.6521828,12.9066,77.6463
1894929,310,1385,39,4/5/2016 7:47,4/5/2016 8:27,12.976993,77.6407623,12.97053,77.62816
1894933,2213,2765,56,4/5/2016 7:48,4/5/2016 8:00,12.90595198,77.58556858,12.9118,77.58905
1894945,2213,2818,56,4/5/2016 7:49,4/5/2016 8:19,12.90595198,77.58556858,12.88468,77.582
1894961,343,972,41,4/5/2016 7:53,NULL,12.959203,77.653895,12.94758,77.65995
1894995,2093,3319,42,4/5/2016 7:56,4/5/2016 8:42,12.9083403,77.6514987,12.9589602,77.5846652
1895003,2213,2765,56,4/5/2016 7:56,4/5/2016 8:13,12.90595198,77.58556858,12.88468,77.582
1895004,655,956,100,4/5/2016 7:56,NULL,12.92514,77.55054,12.9221,77.55263
1895013,655,956,100,4/5/2016 7:55,NULL,12.92514,77.55054,12.9221,77.55263
1895040,655,1281,100,4/5/2016 7:56,4/5/2016 8:12,12.92514,77.55054,12.9221,77.55263
1895051,2403,3615,96,4/5/2016 8:00,NULL,12.8763123,77.5953114,12.88468,77.582
1895098,2431,1382,39,4/5/2016 8:02,NULL,12.9811407,77.638228,12.97162,77.62784
1895107,1972,2363,41,4/5/2016 8:03,4/5/2016 8:16,12.9592262,77.6563067,12.9538312,77.6583346
1895119,343,973,41,4/5/2016 8:04,4/5/2016 8:49,12.959203,77.653895,12.9741,77.6437
1895145,693,2243,42,4/5/2016 8:05,4/5/2016 8:35,12.9126074,77.6504847,12.92,77.64
1895166,1968,2260,56,4/5/2016 8:07,4/5/2016 8:27,12.9264852,77.58624,12.9232,77.5935
1895167,928,2340,38,4/5/2016 8:07,4/5/2016 8:29,12.9397732,77.6252842,12.93522,77.61996
1895179,2333,2927,39,4/5/2016 8:06,NULL,12.9782741,77.6385595,12.97189,77.64115
1895204,2093,3319,42,4/5/2016 8:09,4/5/2016 8:31,12.9083403,77.6514987,12.9589602,77.5846652
1895221,311,2160,41,4/5/2016 8:10,4/5/2016 8:26,12.955793,77.64151,12.96402,77.63894
1895239,343,972,41,4/5/2016 8:12,NULL,12.959203,77.653895,12.97189,77.64115
1895268,1968,2259,56,4/5/2016 8:12,4/5/2016 8:21,12.9264852,77.58624,12.9246,77.6015
1895273,2243,3051,96,4/5/2016 8:15,NULL,12.8904418,77.5980522,12.9161,77.6
1895274,343,2120,41,4/5/2016 8:15,NULL,12.959203,77.653895,12.9698,77.6685
1895284,1974,2433,38,4/5/2016 8:16,4/5/2016 8:39,12.9344621,77.625095,12.94662,77.62294
1895286,311,2160,41,4/5/2016 8:16,4/5/2016 8:38,12.955793,77.64151,12.95878,77.64001
1895343,654,3522,100,4/5/2016 8:16,NULL,12.9053199,77.57193,12.89702,77.57156
1895356,2510,3044,96,4/5/2016 8:20,4/5/2016 8:58,12.8904418,77.5980522,12.85163,77.59919
1895384,2207,3186,52,4/5/2016 8:20,4/5/2016 8:58,12.9152689,77.620126,12.91757,77.60811
1895386,654,3574,100,4/5/2016 8:20,4/5/2016 10:18,12.9053199,77.57193,12.90056,77.58916
1895459,654,3522,100,4/5/2016 8:24,4/5/2016 9:08,12.9053199,77.57193,12.89702,77.57156
1895471,655,1303,100,4/5/2016 8:28,NULL,12.92514,77.55054,12.9408,77.54529
1895524,310,1385,39,4/5/2016 8:31,4/5/2016 8:55,12.976993,77.6407623,12.97189,77.64115
1895553,310,2583,39,4/5/2016 8:32,4/5/2016 10:12,12.976993,77.6407623,12.97189,77.64115
1895554,693,962,42,4/5/2016 8:30,4/5/2016 8:49,12.9126074,77.6504847,12.9,77.64
1895594,2207,3185,52,4/5/2016 8:34,4/5/2016 9:01,12.9152689,77.620126,12.91757,77.60811
1895596,1968,2260,56,4/5/2016 8:34,4/5/2016 9:23,12.9264852,77.58624,12.92745,77.5906
1895601,2213,2765,56,4/5/2016 8:35,4/5/2016 8:51,12.90595198,77.58556858,12.89024,77.58737
1895632,1974,2433,38,4/5/2016 8:35,4/5/2016 9:07,12.9344621,77.625095,12.94188,77.62641
1895649,2287,3395,91,4/5/2016 8:39,4/5/2016 10:59,12.9658318,77.7166191,12.96294,77.7123
1895654,2287,3316,91,4/5/2016 8:40,4/5/2016 8:51,12.9658318,77.7166191,12.96294,77.7123
1895657,2510,3051,96,4/5/2016 8:40,4/5/2016 9:04,12.8904418,77.5980522,12.88468,77.582
1895658,2207,3185,52,4/5/2016 8:40,NULL,12.9152689,77.620126,12.91757,77.60811
1895663,2287,3395,91,4/5/2016 8:40,4/5/2016 8:58,12.9658318,77.7166191,12.96294,77.7123
1895673,2111,2480,42,4/5/2016 8:40,NULL,12.910905,77.6325176,12.9154,77.6292
1895680,1968,2260,56,4/5/2016 8:40,4/5/2016 9:23,12.9264852,77.58624,12.91396,77.60012
1895685,1968,2260,56,4/5/2016 8:41,4/5/2016 9:23,12.9264852,77.58624,12.91396,77.60012
1895741,311,2160,41,4/5/2016 8:44,4/5/2016 8:56,12.955793,77.64151,12.95878,77.64001
1895750,2312,3192,42,4/5/2016 8:46,NULL,12.896055,77.634911,12.89836,77.61795
1895799,2213,2765,56,4/5/2016 8:51,4/5/2016 9:15,12.90595198,77.58556858,12.88468,77.582
1895809,2403,3267,96,4/5/2016 8:52,4/5/2016 9:10,12.8763123,77.5953114,12.87087,77.61781
1895817,310,1385,39,4/5/2016 8:55,4/5/2016 9:26,12.976993,77.6407623,12.97189,77.64115
1895820,1976,1382,39,4/5/2016 8:52,4/5/2016 10:02,12.969047,77.6357346,12.96099,77.63873
1895823,655,1281,100,4/5/2016 8:55,4/5/2016 9:13,12.92514,77.55054,12.9221,77.55263
1895835,1968,2259,56,4/5/2016 8:57,4/5/2016 9:51,12.9264852,77.58624,12.93923,77.58897
1895851,654,2284,100,4/5/2016 8:58,NULL,12.9053199,77.57193,12.89051,77.56438
1895864,2092,990,42,4/5/2016 8:57,NULL,12.9113679,77.6521828,12.91042,77.68514
1895875,1316,962,42,4/5/2016 9:00,NULL,12.9104166,77.6297628,12.9337,77.6622
1895879,2403,3615,96,4/5/2016 9:01,4/5/2016 10:33,12.8763123,77.5953114,12.85473,77.58893
1895892,311,2160,41,4/5/2016 9:00,4/5/2016 9:23,12.955793,77.64151,12.9458,77.64932
1895896,343,973,41,4/5/2016 9:03,4/5/2016 9:44,12.959203,77.653895,12.94758,77.65995
1895908,310,2583,39,4/5/2016 9:03,4/5/2016 10:40,12.976993,77.6407623,12.9755,77.6254
1895921,2213,2765,56,4/5/2016 9:04,4/5/2016 9:34,12.90595198,77.58556858,12.88468,77.582
1895925,2207,1050,52,4/5/2016 9:07,NULL,12.9152689,77.620126,12.91757,77.60811
1895929,655,1303,100,4/5/2016 9:05,NULL,12.92514,77.55054,12.92201,77.53615
1895981,311,2160,41,4/5/2016 9:12,4/5/2016 9:32,12.955793,77.64151,12.9458,77.64932
1896007,2510,3051,96,4/5/2016 9:11,4/5/2016 9:29,12.8904418,77.5980522,12.88853,77.59947
1896042,2207,1050,52,4/5/2016 9:12,NULL,12.9152689,77.620126,12.91757,77.60811
1896047,1834,2259,56,4/5/2016 9:12,4/5/2016 9:51,12.9271625,77.5861038,12.92315,77.58916
1896080,310,2583,39,4/5/2016 9:15,4/5/2016 12:25,12.976993,77.6407623,12.97189,77.64115
1896096,1991,1267,52,4/5/2016 9:16,4/5/2016 9:30,12.9167593,77.5926123,12.91049,77.58572
1896101,2316,2364,53,4/5/2016 9:19,NULL,12.92597558,77.67533541,12.9337,77.6622
1896124,2403,3615,96,4/5/2016 9:22,NULL,12.8763123,77.5953114,12.88211,77.55764
1896126,693,775,42,4/5/2016 9:22,NULL,12.9126074,77.6504847,12.9,77.62
1896146,693,775,42,4/5/2016 9:24,NULL,12.9126074,77.6504847,12.92,77.63
1896245,1458,3524,74,4/5/2016 9:30,4/5/2016 9:35,12.9558901,77.7083171,12.9512,77.69977
1896249,1976,1382,39,4/5/2016 9:30,4/5/2016 10:26,12.969047,77.6357346,12.97189,77.64115
1896252,929,2131,38,4/5/2016 9:31,4/5/2016 10:10,12.9346098,77.6112879,12.92532,77.60492
1896261,1458,3524,74,4/5/2016 9:32,4/5/2016 9:35,12.9558901,77.7083171,12.9512,77.69977
1896265,2287,3368,91,4/5/2016 9:32,NULL,12.9658318,77.7166191,12.96294,77.7123
1896285,2207,3186,52,4/5/2016 9:37,4/5/2016 10:04,12.9152689,77.620126,12.91757,77.60811
1896288,2213,2818,56,4/5/2016 9:34,4/5/2016 9:59,12.90595198,77.58556858,12.88468,77.582
1896304,2213,2818,56,4/5/2016 9:35,4/5/2016 9:59,12.90595198,77.58556858,12.88468,77.582
1896312,2287,3502,91,4/5/2016 9:39,NULL,12.9658318,77.7166191,12.95756,77.71802
1896336,2213,2765,56,4/5/2016 9:37,4/5/2016 9:58,12.90595198,77.58556858,12.9118,77.58905
1896338,2287,3395,91,4/5/2016 9:37,NULL,12.9658318,77.7166191,12.9512,77.69977
1896342,2213,2765,56,4/5/2016 9:40,4/5/2016 10:34,12.90595198,77.58556858,12.88468,77.582
1896421,2287,3316,91,4/5/2016 9:42,NULL,12.9658318,77.7166191,12.96294,77.7123
1896462,655,1281,100,4/5/2016 9:44,4/5/2016 10:00,12.92514,77.55054,12.9624,77.56839
1896464,1968,2259,56,4/5/2016 9:44,4/5/2016 12:33,12.9264852,77.58624,12.9395,77.59883
1896470,2213,2818,56,4/5/2016 9:47,4/5/2016 10:14,12.90595198,77.58556858,12.88468,77.582
1896546,693,2812,42,4/5/2016 9:51,NULL,12.9126074,77.6504847,12.9,77.62
1896555,2207,3185,52,4/5/2016 9:54,4/5/2016 10:31,12.9152689,77.620126,12.91757,77.60811
1896600,928,789,38,4/5/2016 9:59,NULL,12.9397732,77.6252842,12.92104,77.63357
1896604,1458,2813,74,4/5/2016 9:59,4/5/2016 10:03,12.9558901,77.7083171,12.9512,77.69977
1896628,654,2262,100,4/5/2016 10:01,4/5/2016 10:18,12.9053199,77.57193,12.91049,77.58572
1896673,1974,2340,38,4/5/2016 10:07,NULL,12.9344621,77.625095,12.9429,77.6132
1896682,310,1385,39,4/5/2016 10:08,4/5/2016 10:38,12.976993,77.6407623,12.97189,77.64115
1896703,1972,1030,41,4/5/2016 10:10,NULL,12.9592262,77.6563067,12.9614284,77.6462736
1896713,1379,1986,52,4/5/2016 10:11,NULL,12.9215955,77.6203654,12.91757,77.60811
1896721,1379,1984,52,4/5/2016 10:12,4/5/2016 10:44,12.9215955,77.6203654,12.9277,77.6093
1896727,929,2131,38,4/5/2016 10:12,4/5/2016 11:01,12.9346098,77.6112879,12.93522,77.61996
1896730,1379,1986,52,4/5/2016 10:13,4/5/2016 10:34,12.9215955,77.6203654,12.91757,77.60811
1896740,654,3574,100,4/5/2016 10:14,4/5/2016 12:32,12.9053199,77.57193,12.91516,77.54045
1896803,2213,2818,56,4/5/2016 10:19,4/5/2016 10:36,12.90595198,77.58556858,12.90162,77.582
1896804,1972,3149,41,4/5/2016 10:19,4/5/2016 10:46,12.9592262,77.6563067,12.9591,77.6579
1896912,928,2433,38,4/5/2016 10:23,4/5/2016 10:47,12.9397732,77.6252842,12.92104,77.63357
1896926,2077,2343,100,4/5/2016 10:25,4/5/2016 11:57,12.9244899,77.5651683,12.9204,77.5671
1896928,2213,2818,56,4/5/2016 10:25,4/5/2016 10:50,12.90595198,77.58556858,12.88468,77.582
1897005,2207,3186,52,4/5/2016 10:33,4/5/2016 11:07,12.9152689,77.620126,12.91757,77.60811
1897023,1307,2340,38,4/5/2016 10:34,4/5/2016 10:55,12.9388802,77.6190656,12.93166,77.6227
1897061,2213,2765,56,4/5/2016 10:36,NULL,12.90595198,77.58556858,12.88468,77.582
1897080,1307,2340,38,4/5/2016 10:36,4/5/2016 11:11,12.9388802,77.6190656,12.93166,77.6227
1897091,654,2262,100,4/5/2016 10:38,4/5/2016 10:50,12.9053199,77.57193,12.89837,77.55836
1897202,2213,2765,56,4/5/2016 10:52,4/5/2016 11:26,12.90595198,77.58556858,12.9118,77.58905
1897211,1307,2433,38,4/5/2016 10:52,4/5/2016 11:18,12.9388802,77.6190656,12.93166,77.6227
1897260,1974,789,38,4/5/2016 10:57,NULL,12.9344621,77.625095,12.9429,77.6132
1897282,1974,789,38,4/5/2016 11:01,NULL,12.9344621,77.625095,12.938,77.61044
1897303,343,2120,41,4/5/2016 11:02,NULL,12.959203,77.653895,12.95872,77.65944
1897321,2403,3267,96,4/5/2016 11:03,4/5/2016 11:21,12.8763123,77.5953114,12.85163,77.59919
1897370,2403,3615,96,4/5/2016 11:05,4/5/2016 11:33,12.8763123,77.5953114,12.85163,77.59919
1897372,2287,2978,91,4/5/2016 11:05,NULL,12.9658318,77.7166191,12.96294,77.7123
1897383,1968,2259,56,4/5/2016 11:06,4/5/2016 12:33,12.9264852,77.58624,12.9232,77.5935
1897425,1307,2433,38,4/5/2016 11:11,4/5/2016 11:49,12.9388802,77.6190656,12.93166,77.6227
1897430,1379,1986,52,4/5/2016 11:12,4/5/2016 11:27,12.9215955,77.6203654,12.9277,77.6093
1897437,2287,3316,91,4/5/2016 11:13,4/5/2016 11:16,12.9658318,77.7166191,12.979,77.6947
1897445,310,2585,39,4/5/2016 11:14,NULL,12.976993,77.6407623,12.98147,77.61921
1897459,2408,962,42,4/5/2016 11:16,4/5/2016 12:44,12.91275,77.6445556,12.9154,77.6292
1897490,343,972,41,4/5/2016 11:18,4/5/2016 12:17,12.959203,77.653895,12.9598,77.649
1897547,2312,2758,42,4/5/2016 11:24,4/5/2016 11:31,12.896055,77.634911,12.89836,77.61795
1897548,2403,3266,96,4/5/2016 11:24,4/5/2016 11:43,12.8763123,77.5953114,12.8814,77.59598
1897574,1972,2363,41,4/5/2016 11:26,4/5/2016 11:44,12.9592262,77.6563067,12.96402,77.63894
1897606,2408,2812,42,4/5/2016 11:29,NULL,12.91275,77.6445556,12.91408,77.67723
1897607,311,2160,41,4/5/2016 11:29,4/5/2016 11:40,12.955793,77.64151,12.96099,77.63873
1897614,1974,2433,38,4/5/2016 11:30,NULL,12.9344621,77.625095,12.93628,77.6128
1897642,1379,1984,52,4/5/2016 11:34,4/5/2016 11:49,12.9215955,77.6203654,12.92667,77.61853
1897649,310,1385,39,4/5/2016 11:35,4/5/2016 12:14,12.976993,77.6407623,12.97189,77.64115
1897663,310,788,39,4/5/2016 11:37,4/5/2016 12:12,12.976993,77.6407623,12.97189,77.64115
1897667,655,1303,100,4/5/2016 11:38,4/5/2016 12:11,12.92514,77.55054,12.91585,77.55478
1897673,655,956,100,4/5/2016 11:39,4/5/2016 12:14,12.92514,77.55054,12.9408,77.54529
1897719,1972,3149,41,4/5/2016 11:46,4/5/2016 13:10,12.9592262,77.6563067,12.959561,77.649
1897737,1968,2260,56,4/5/2016 11:48,4/5/2016 12:10,12.9264852,77.58624,12.9395,77.59883
1897739,655,1303,100,4/5/2016 11:48,4/5/2016 12:11,12.92514,77.55054,12.9178,77.5594
1897740,343,973,41,4/5/2016 11:48,4/5/2016 12:38,12.959203,77.653895,12.9614284,77.6462736
1897753,2403,3267,96,4/5/2016 11:49,4/5/2016 12:07,12.8763123,77.5953114,12.86233,77.59043
1897767,2077,3269,100,4/5/2016 11:51,4/5/2016 12:01,12.9244899,77.5651683,12.9204,77.5671
1897778,2077,3269,100,4/5/2016 11:52,4/5/2016 12:01,12.9244899,77.5651683,12.9204,77.5671
1897785,2077,3269,100,4/5/2016 11:53,4/5/2016 12:01,12.9244899,77.5651683,12.9204,77.5671
1897789,2077,3269,100,4/5/2016 11:54,4/5/2016 12:01,12.9244899,77.5651683,12.9204,77.5671
1897794,655,3461,100,4/5/2016 11:54,NULL,12.92514,77.55054,12.8822,77.5575
1897803,2077,3269,100,4/5/2016 11:55,4/5/2016 12:01,12.9244899,77.5651683,12.9204,77.5671
1897810,2077,3269,100,4/5/2016 11:55,4/5/2016 12:01,12.9244899,77.5651683,12.9204,77.5671
1897811,1379,1711,52,4/5/2016 11:56,4/5/2016 12:06,12.9215955,77.6203654,12.9249865,77.6127996
1897813,1972,1030,41,4/5/2016 11:56,4/5/2016 12:19,12.9592262,77.6563067,12.9624,77.6721
1897818,2077,3269,100,4/5/2016 11:56,4/5/2016 12:01,12.9244899,77.5651683,12.9204,77.5671
1897828,2403,3615,96,4/5/2016 11:57,NULL,12.8763123,77.5953114,12.8814,77.59598
1897839,654,2262,100,4/5/2016 11:59,4/5/2016 12:09,12.9053199,77.57193,12.89051,77.56438
1897843,310,788,39,4/5/2016 12:00,4/5/2016 12:34,12.976993,77.6407623,12.9811,77.6487
1897875,2408,962,42,4/5/2016 12:06,NULL,12.91275,77.6445556,12.9154,77.6292
1897880,2077,3384,100,4/5/2016 12:06,4/5/2016 12:13,12.9244899,77.5651683,12.92487,77.56624
1897903,310,788,39,4/5/2016 12:09,4/5/2016 12:39,12.976993,77.6407623,12.97189,77.64115
1897942,2077,3384,100,4/5/2016 12:14,4/5/2016 13:37,12.9244899,77.5651683,12.92487,77.56624
1897954,2077,3384,100,4/5/2016 12:14,4/5/2016 13:38,12.9244899,77.5651683,12.92487,77.56624
1897970,343,972,41,4/5/2016 12:16,4/5/2016 12:45,12.959203,77.653895,12.9657,77.657
1897988,2077,3384,100,4/5/2016 12:18,4/5/2016 13:38,12.9244899,77.5651683,12.92487,77.56624
1897993,2077,3384,100,4/5/2016 12:18,4/5/2016 13:38,12.9244899,77.5651683,12.92487,77.56624
1898002,2077,3384,100,4/5/2016 12:19,4/5/2016 13:38,12.9244899,77.5651683,12.92487,77.56624
1898030,2077,3384,100,4/5/2016 12:22,4/5/2016 13:38,12.9244899,77.5651683,12.92487,77.56624
1898039,311,2160,41,4/5/2016 12:23,NULL,12.955793,77.64151,12.96402,77.63894
1898062,343,973,41,4/5/2016 12:25,4/5/2016 12:56,12.959203,77.653895,12.9598,77.649
1898065,929,2131,38,4/5/2016 12:25,4/5/2016 12:37,12.9346098,77.6112879,12.943208,77.61042
1898102,1968,2259,56,4/5/2016 12:28,4/5/2016 12:33,12.9264852,77.58624,12.93295,77.58387
1898114,310,2583,39,4/5/2016 12:31,NULL,12.976993,77.6407623,12.97189,77.64115
1898174,654,2262,100,4/5/2016 12:38,4/5/2016 13:05,12.9053199,77.57193,12.90483,77.56051
1898182,310,2583,39,4/5/2016 12:40,NULL,12.976993,77.6407623,12.97189,77.64115
1898206,310,2585,39,4/5/2016 12:44,NULL,12.976993,77.6407623,12.98147,77.61921
1898209,310,788,39,4/5/2016 12:44,4/5/2016 13:22,12.976993,77.6407623,12.97189,77.64115
1898219,2326,3186,52,4/5/2016 12:46,4/5/2016 14:02,12.9179907,77.6128723,12.92745,77.5906
1898225,2509,3052,96,4/5/2016 12:47,4/5/2016 13:08,12.89461766,77.60951649,12.89096,77.60993
1898226,2129,789,38,4/5/2016 12:48,4/5/2016 13:24,12.9366073,77.6134098,12.93628,77.6128
1898228,1976,777,39,4/5/2016 12:48,4/5/2016 13:11,12.969047,77.6357346,12.97189,77.64115
1898237,2207,1050,52,4/5/2016 12:49,4/5/2016 13:27,12.9152689,77.620126,12.91757,77.60811
1898240,2207,3185,52,4/5/2016 12:50,4/5/2016 13:19,12.9152689,77.620126,12.91757,77.60811
1898244,654,2284,100,4/5/2016 12:50,4/5/2016 13:49,12.9053199,77.57193,12.89024,77.58737
1898258,2287,3395,91,4/5/2016 12:53,4/5/2016 12:55,12.9658318,77.7166191,12.95584,77.71415
1898264,1968,2259,56,4/5/2016 12:54,4/5/2016 13:11,12.9264852,77.58624,12.92005,77.58343
1898268,1991,1267,52,4/5/2016 12:55,4/5/2016 13:03,12.9167593,77.5926123,12.91049,77.58572
1898279,343,973,41,4/5/2016 12:57,4/5/2016 13:16,12.959203,77.653895,12.9614284,77.6462736
1898291,1972,3349,41,4/5/2016 12:59,NULL,12.9592262,77.6563067,12.9614284,77.6462736
1898294,655,956,100,4/5/2016 12:59,4/5/2016 13:38,12.92514,77.55054,12.92178,77.55318
1898300,1972,1030,41,4/5/2016 13:00,4/5/2016 13:21,12.9592262,77.6563067,12.9538312,77.6583346
1898338,655,3461,100,4/5/2016 13:05,NULL,12.92514,77.55054,12.93697,77.56087
1898345,1968,2260,56,4/5/2016 13:05,4/5/2016 13:30,12.9264852,77.58624,12.93923,77.58897
1898351,343,972,41,4/5/2016 13:06,4/5/2016 13:30,12.959203,77.653895,12.94758,77.65995
1898369,2509,3052,96,4/5/2016 13:07,4/5/2016 13:47,12.89461766,77.60951649,12.89096,77.60993
1898375,310,1385,39,4/5/2016 13:08,4/5/2016 13:39,12.976993,77.6407623,12.97189,77.64115
1898379,2316,2606,53,4/5/2016 13:09,NULL,12.92597558,77.67533541,12.9337,77.6622
1898392,1972,3149,41,4/5/2016 13:10,4/5/2016 13:29,12.9592262,77.6563067,12.97508,77.60469
1898410,1972,3149,41,4/5/2016 13:12,4/5/2016 13:39,12.9592262,77.6563067,12.959561,77.649
1898426,2287,2978,91,4/5/2016 13:13,NULL,12.9658318,77.7166191,12.95584,77.71415
1898431,2287,3502,91,4/5/2016 13:14,4/5/2016 13:18,12.9658318,77.7166191,12.95595,77.71294
1898439,311,666,41,4/5/2016 13:14,4/5/2016 13:35,12.955793,77.64151,12.96099,77.63873
1898442,1991,1267,52,4/5/2016 13:14,4/5/2016 13:42,12.9167593,77.5926123,12.91049,77.58572
1898503,1972,2363,41,4/5/2016 13:23,4/5/2016 13:37,12.9592262,77.6563067,12.94758,77.65995
1898510,702,962,42,4/5/2016 13:24,NULL,12.909188,77.642913,12.9337,77.6622
1898513,702,962,42,4/5/2016 13:24,NULL,12.909188,77.642913,12.9337,77.6622
1898524,655,2343,100,4/5/2016 13:27,4/5/2016 13:39,12.92514,77.55054,12.92516,77.52826
1898552,2403,3615,96,4/5/2016 13:32,NULL,12.8763123,77.5953114,12.886,77.5566
1898559,343,973,41,4/5/2016 13:32,4/5/2016 13:59,12.959203,77.653895,12.9614284,77.6462736
1898566,2287,2978,91,4/5/2016 13:33,4/5/2016 13:35,12.9658318,77.7166191,12.95584,77.71415
1898580,2287,3395,91,4/5/2016 13:34,NULL,12.9658318,77.7166191,12.96294,77.7123
1898585,2403,3267,96,4/5/2016 13:35,4/5/2016 13:55,12.8763123,77.5953114,12.85473,77.58893
1898587,2287,3316,91,4/5/2016 13:35,NULL,12.9658318,77.7166191,12.95956,77.70085
1898589,655,956,100,4/5/2016 13:35,4/5/2016 13:38,12.92514,77.55054,12.91836,77.55356
1898599,2287,3316,91,4/5/2016 13:36,4/5/2016 13:38,12.9658318,77.7166191,12.96469,77.71945
1898606,2287,2992,91,4/5/2016 13:37,4/5/2016 15:11,12.9658318,77.7166191,12.96266,77.70658
1898620,2510,3051,96,4/5/2016 13:38,4/5/2016 14:10,12.8904418,77.5980522,12.86681,77.59203
1898624,1307,2652,38,4/5/2016 13:38,4/5/2016 14:06,12.9388802,77.6190656,12.93818,77.62283
1898833,2509,3052,96,4/5/2016 13:43,NULL,12.89461766,77.60951649,12.89096,77.60993
1898843,1379,1986,52,4/5/2016 13:43,4/5/2016 14:02,12.9215955,77.6203654,12.92532,77.60492
1898854,2431,2585,39,4/5/2016 13:44,NULL,12.9811407,77.638228,12.9591,77.6579
1898857,2208,2490,52,4/5/2016 13:45,4/5/2016 14:31,12.9126368,77.6090289,12.9151,77.6128
1898858,702,775,42,4/5/2016 13:45,4/5/2016 14:50,12.909188,77.642913,12.91029,77.64502
1898890,2208,2490,52,4/5/2016 13:47,NULL,12.9126368,77.6090289,12.91757,77.60811
1898907,2431,2585,39,4/5/2016 13:48,NULL,12.9811407,77.638228,12.97189,77.64115
1898908,652,945,56,4/5/2016 13:48,NULL,12.93073,77.58276,12.93982,77.58343
1898915,652,945,56,4/5/2016 13:49,NULL,12.93073,77.58276,12.92745,77.5906
